date,amount,description
27/04/2022,-21.94,lUFRflONvz cinema CeIHZ
13/06/2022,-19.18,VuuptyZcBC adobe tTFhg
22/10/2020,68.14,PPFFHvpyio birthday gift WQzJQ
21/11/2020,39.77,sekeBWrvHy salary HFYcI
28/02/2021,-84.14,BmahdeDplN spa QxDzV
16/08/2022,-53.79,ugnkCdrzaj octopus eZliX
22/09/2020,-28.46,WiAoaVgiHO bt HfOJX
07/08/2021,-56.43,BcnxQCDFuQ british gas qAVRY
28/12/2021,-13.05,gppmcjaZAC cash duIzn
10/11/2020,-62.47,auUgtDjWnJ vanguard iUfFg
22/09/2020,-59.27,kfUhjbwYHL invest hwrxK
06/11/2020,-17.02,DIRRuAdsEv fitness KWzfb
01/03/2022,-72.85,aFJauaiSXh gym woyUJ
18/10/2020,-81.63,SitLLhsDjC amzn PPIxy
05/10/2021,67.97,murjHrSLju birthday gift VBzjs
15/06/2021,-42.4,lKfrAdcSGv o2 Wtjml
16/09/2021,-10.12,YyWSjoExvs nandos iNjcc
19/09/2021,-58.9,wVvWgeNevP octopus vumDx
30/09/2020,-8.91,yVDOTTYeRC john lewis EnQzK
21/07/2021,2.72,tdkCYMziQt salary SbiAL
19/05/2022,18.66,krHPmHAkLN paycheck eEuif
20/03/2021,-60.1,siOwnlEHFf m&s ZLXDC
26/12/2021,-49.79,cODfavabRf m&s SsVzy
21/02/2022,40.66,PhbpOswxRf paycheck tsbNC
02/01/2022,67.86,dVkuyKTSOw paycheck tuOQq
02/05/2022,-55.16,QkgrkvvkKc apple SUnrm
05/06/2022,32.79,GgFquDZTXV paycheck SpxlM
26/09/2020,2.7,cUmrvInFbR paycheck pJQkF
19/11/2020,-82.61,SWvvFcXncC bowling CjNvn
09/05/2022,-32.51,Dmmmnfvmxi fuel UJRZg
06/12/2020,0.12,pZcpOPFCUw paycheck rEzqN
25/02/2021,-83.52,xtxrDeSexi nabu casa oVpxF
18/07/2022,-98.96,pJVrNxCbyI metrolink PxLRq
19/11/2021,-32.76,VThwVCqJVH aldi tyWBK
17/07/2022,-76.13,QIwoHwvOJW asda dopcs
02/10/2021,35.0,xPgPlIBoSq salary EtJwP
25/05/2022,-71.11,slBjBVKQZL amzn CdPke
09/11/2021,-72.12,YDTcSEZfoD invest qhcni
10/09/2020,-19.28,obEDKLFFvC m&s ulZbl
29/06/2021,-39.07,JqnYPMAzOg marks&spencer YoYQg
01/07/2022,-10.02,AETiTzzRos metrolink qzyDU
05/10/2020,-35.09,ZOHWMduewg vanguard lMkrs
16/03/2022,33.97,uZeYxPzYJM birthday gift hdvHn
20/03/2021,-65.97,EiFjeTRYgL apple HIOVm
05/03/2022,-68.84,xLEhVOOQjh tfgm zDGkp
07/08/2021,-45.8,BhtikobdNW m&s CIJtz
14/03/2022,-18.73,SozRnZvVrI marks&spencer jBUZm
29/06/2022,-18.82,FgRHVMqpBN o2 BUqCp
28/09/2021,-12.47,vnjzORJwOg aldi NwjWr
20/02/2022,29.61,FoUYMOJOtq paycheck FZKYv
15/04/2022,-89.63,WgbagzPCaS energy ZutUP
24/06/2022,-56.58,oQAvNrhjXI aldi UkztC
24/12/2021,31.01,fCiejoOAKy salary StkfL
27/03/2021,-65.07,IYTpdaBQuM marks&spencer BUJmw
29/01/2022,-67.61,LkgCobUnoM invest cMxlr
15/08/2022,-58.9,ScrSccaOcV cinema tDBOI
05/09/2020,-66.77,RAlMOPlGPZ sainsbury fADoz
11/08/2021,-82.19,ZljEEVSYcL vanguard LXcfW
09/01/2021,-78.52,vpzFSfBabY invest uiTxR
14/07/2021,-28.86,WAigwXBNbQ adobe yeucd
05/09/2020,17.47,qvCoNypebF paycheck DoGUD
21/12/2020,-59.46,fgQcEtjeKo vanguard tYYaZ
15/03/2021,-84.1,kRDsLoiLMH o2 ffYzS
10/10/2021,-29.32,BjZSefvzKu amzn STWqV
20/06/2022,-59.32,iahMdxrgDp spa GvXQr
15/11/2021,-22.52,hVnJOJSNuI fuel rttJS
24/03/2021,-79.45,vKjSsqKajY etoro EtFqX
14/06/2022,-60.84,pDHVxXntZD amazon uLkKC
10/08/2022,-22.1,cnIlZUHIyQ aldi HhlfM
25/02/2021,-44.58,YxAAefkEDa aldi hSDSr
22/08/2021,-13.99,gBMAmsMuyP united utilities ntSDB
21/02/2022,-5.47,PQYdXapEGJ bus zTbwN
18/02/2022,-0.95,vtPYTGEmJb cash cZyrn
20/08/2022,52.09,BqPIarPpXY paycheck xOsfG
11/08/2021,-44.43,bCgSgdQRBN nabu casa WujWC
04/03/2021,45.69,LANqnNvxgw birthday gift FyOCt
30/01/2021,-71.82,wKtnlTbvDB greggs Suqjb
15/09/2021,18.6,bWFjvstkJL birthday gift KIkzs
15/11/2021,66.35,VapkTTGKwH paycheck ESDSc
12/07/2022,-4.48,RcOscXNqzu fuel XjZBt
06/01/2021,11.8,LTGNLnJBKE birthday gift KVUDN
14/11/2021,-65.35,oTkDgRppCq cash mJTEv
25/05/2021,-56.24,tqmeOtwwqf octopus FvuPV
18/01/2022,-19.79,fjRHiDSqZu tesco Caxnw
02/03/2021,-44.77,jVKyWyZkkE metrolink EDytg
04/01/2021,28.52,XkBvGyBFXg birthday gift ineXL
30/12/2020,-80.31,DltBLGtMpm gym jTeQk
23/02/2021,16.42,puEYUJmCHb birthday gift SqPDq
26/03/2022,-2.67,esUfWYwaMH tfgm JziYk
03/10/2020,-78.51,tSlkaaebdb greggs BiuhC
12/11/2020,-85.55,LtZWeegaBc amzn dANZa
05/11/2021,-80.81,jdmBtSrtvQ apple OffFO
12/05/2022,53.36,KENIJhTksi paycheck HZYtU
15/08/2022,70.27,xijSmQJWOj salary dreLh
10/07/2021,-53.93,PsXLlHkaDE sainsbury hduBh
01/10/2020,-73.63,SuUEhwUgyc greggs FdzZj
28/02/2021,-38.05,EwbJrurqtM cinema sqweG
12/09/2021,26.09,osxDBibOMB salary SgMZG
04/04/2022,-56.32,nbrKyMLuZb marks&spencer NFKKu
31/07/2022,29.81,DIUZxNVFGP paycheck lEBnP
24/12/2020,25.0,sVjVEZWiEe paycheck fJFWU
08/12/2020,-1.76,aWkpOQveFA fitness VzSdc
04/11/2020,-61.12,iEEuaZxZGP apple NcxFp
16/03/2021,-45.18,HPWzjXzYGT fuel KJDRC
25/05/2021,-83.48,MGJENHiPFQ amazon tOkGF
24/12/2020,-61.69,yucifcsqVw bt xBbKR
09/11/2021,48.95,muimiFWsKa paycheck tmRNV
22/07/2022,56.25,YASFLYOjOK birthday gift CMGfi
07/12/2021,5.79,JGAnZPqNVt salary SyblT
31/01/2021,-24.95,cbSNeJnQSI apple MLNzn
13/08/2022,30.92,FYYBIblLHw paycheck BMAqN
19/01/2022,-8.31,QMjrDmiiSF fuel vqgdI
27/11/2021,-79.38,bciSrWNeFU cinema hMiRz
10/07/2021,19.32,aCOVkFOSke birthday gift BaVMi
13/06/2021,0.46,lImKdZDsKc salary aOOjO
16/09/2020,-31.06,rDSFnocFkF united utilities yPNhF
01/06/2022,-84.35,dKiyDSPtZh greggs ZJyvX
22/01/2021,-48.58,mjZiWXSktz british gas lLnSa
19/12/2021,-88.91,mUfGEmsmJb spa WDBuB
26/08/2022,39.98,RbwhAXGQiH paycheck ySmpg
18/04/2021,4.11,QeZwTFiGrn salary zHxKb
25/02/2021,-58.98,hGkQfzDGRK fitness MkbNe
06/12/2020,-6.08,djiirpjYxX asda IsjxS
27/09/2020,-15.24,XjCrDtUXZY bt bgwZH
27/10/2020,-68.15,rsyrNHobrB vanguard QDYap
17/01/2021,-36.7,ZeOlZUQdJH fitness iazCh
05/01/2022,-14.97,UgfkIEzWKi metrolink wCalQ
08/12/2020,-3.07,MmRUCAVvhV british gas AFyFf
17/02/2022,-77.11,mgXiPPwYRE etoro lVDMM
01/11/2020,26.57,sbzEeGCNaE birthday gift VoZbS
22/06/2022,84.59,jGKlSXqQnZ paycheck wtuTp
12/07/2021,-44.34,FaGwfBInqJ fitness DPhtd
01/04/2022,-50.33,jwdLttTePr apple gOJij
03/02/2021,48.99,gTUsVGaILR birthday gift ZXKoN
22/11/2020,-44.89,bbnUAUftym adobe Axkiz
28/03/2022,-43.81,jSVidFpidb fitness ujiQP
16/08/2022,39.99,PvbqxJBlLQ birthday gift yrIkb
01/11/2021,-85.95,CMKEhnRhmN tesco pvLEP
20/02/2021,-46.27,WAgPSgjfTn octopus tcTpc
24/06/2022,-72.15,uQfzkJRXgU cinema HRpua
11/03/2022,-51.26,KPfiSzlWdb energy ehabf
26/04/2022,-81.66,pDfGTlGNwz nandos ydfYR
17/02/2021,-42.02,vKlVbFxpTa gym vytSP
15/02/2021,-49.31,FozpRHINFQ apple hBTCc
29/10/2021,-25.51,JfmSrPXYNf energy drWcV
07/06/2021,-62.65,cDMMHFJRtW tfgm RSjjX
15/08/2022,-9.22,CmifdkmjvQ apple wSsJp
03/10/2020,-7.07,EFfShhTQDt fuel qHOBG
11/01/2022,35.46,URYZnwWdaR birthday gift pFaHS
09/09/2020,-89.69,KAuFknVXLt fuel HrpZP
10/02/2021,40.35,YIVSjCCBZe paycheck uuMUV
29/09/2020,-33.06,zkKrNbVEyj greggs pfsMT
23/02/2021,15.24,FNgvjkPDSt salary mglVV
23/02/2022,-51.55,nlXDHMoRTv united utilities YsElp
10/02/2021,-6.15,hWsgBLvzTM energy OSBhu
09/03/2022,35.88,AilOnOIyJH birthday gift vGrzy
25/01/2021,-42.72,IMvSrsMAcR aldi CmgVr
04/10/2021,53.64,sgKhIgkPkg salary NIrCW
23/10/2021,-45.72,ppveaThHFi apple avRWZ
12/03/2022,-75.44,xkqlEYEftW tesco ynqpP
09/07/2021,60.48,IRpJanJLRW birthday gift pBpqY
13/09/2021,-76.87,aaqHmqmJex united utilities OUTZu
01/05/2021,-37.88,vIjStRXDOK amazon AcxoF
10/12/2020,-61.5,zbGVqXbnUh energy LiVkx
06/07/2021,65.94,vReFFQCfPA birthday gift NyUxY
11/09/2020,-45.5,ECBoKZCIMR invest LqzJd
17/11/2020,-19.24,ShBojgvzZQ tesco ULSwe
07/02/2021,-4.93,XufVoaKjOe etoro haxtJ
03/06/2022,-50.13,HWGqQOodZD fitness AuANT
12/10/2021,-78.05,XynWWPOMtm united utilities DPRKA
08/07/2021,-14.02,tICfxLSTsq fitness baRaL
30/03/2022,-27.36,pXbSfLgcco bowling hHrem
12/12/2021,-86.99,KQQVkyQgbM british gas HCaqe
17/06/2021,34.07,SqBbrVAArl salary IBJzA
23/03/2022,-43.41,ByNupmhhKc british gas HbJxv
04/01/2021,15.01,PXTgYzpdMg paycheck QNtco
28/09/2020,40.94,tDmMxoRLJv paycheck TOVQm
01/11/2021,-19.61,UeWiiVyoIz energy NzWNl
02/05/2021,-70.06,bqatoPMnHg energy XJyKV
27/06/2021,47.31,hWzttrVcKo salary vUSDS
27/11/2021,66.91,dxctpAxgqq salary mcnZE
12/03/2022,65.15,trYaDziBMS birthday gift FOqru
18/02/2022,-82.33,kjkCbbKeJv adobe PQKve
06/09/2021,35.47,nNjlUYkwDQ paycheck NsSBo
10/09/2020,1.56,RfbdtYBCZz salary BzNiu
29/04/2022,24.63,SKMSTweSEa paycheck UzvtY
10/10/2021,-67.56,lwqgjJigiy asda YQtmj
13/06/2021,-38.29,NmPyTFRecG m&s szatm
24/12/2021,-69.22,EiHTxlELsg o2 tNlbE
24/12/2021,-34.93,mSadehBhhi fuel kIdYI
18/11/2020,-57.98,YjyFbgmQTd adobe mMnCw
07/11/2021,3.2,zvERRWtiUG salary aymWI
17/04/2021,-80.67,wlEsrJUynT marks&spencer XayPj
23/09/2020,-63.1,ZzJUEfFVQV octopus ZOJDk
22/05/2022,49.11,VLBJMhPntS salary ZNkdw
16/05/2021,-39.92,DwntyVPtry united utilities VrDRk
24/05/2022,-62.81,ODhhIfofVu sainsbury GeHKe
03/03/2021,-10.73,IkWQVJsSRF coop pvPpl
14/02/2021,29.55,egpdCKKpuE salary WSspB
26/12/2021,-54.5,QxmnLZCivy amzn TLWaJ
01/04/2022,-64.87,skyVeNIBhk fuel SvfXk
26/09/2020,-11.65,YIkaeSMHBP spa PKqkf
25/12/2020,1.35,hiMCuAWDwV birthday gift tmueO
22/09/2020,-71.91,hlQJtHMGev amazon IsTll
19/11/2021,-51.56,ScZaRclCng john lewis JFBPD
01/08/2021,-0.72,bEqqICCVhw sainsbury pWHFw
15/04/2021,-29.55,JZnnjQcVwh nabu casa ZFVCq
14/04/2021,-21.35,BPhYLfIHaG amzn uFPXG
23/05/2021,-17.09,bCBJqFzDfB fitness TGcvQ
28/02/2022,-77.81,xcJrgKdFzN cash rjhBB
26/03/2021,32.66,hDSQxIYLQG birthday gift DbdLy
25/02/2021,78.33,yaRZUEztAj salary ZQgdo
08/09/2021,21.24,HkUyMXcBXe birthday gift TtLmv
25/08/2022,-58.38,JBnmGHSkAD sainsbury CPaMk
22/04/2022,-38.19,TwffquzJXw invest jNoNE
29/03/2021,34.08,quhWcoudlb birthday gift SOhBV
16/05/2022,-82.24,uKBPnKOaQM spa oWsdA
09/10/2021,-69.99,cgtqxlyEYx energy zvFpO
12/12/2020,-47.3,qyASepDKdj fitness uMrPB
11/08/2021,-97.21,oDGMJIiokt metrolink TaIAL
13/05/2022,-87.62,YjtCJGeeDm energy SXeKX
06/06/2022,-5.08,aEuKISmqLn amzn OnSLh
11/01/2022,44.46,yINMHvpRuI salary HVCMa
08/05/2021,44.02,tYclanWBTQ birthday gift iEpCT
22/11/2020,-49.29,pElxsnXrIb nabu casa cdVpg
10/07/2021,-19.78,JWJMMAgIjN aldi PCwxA
19/03/2021,-61.47,oMxvFBASbS o2 LuDnP
26/05/2022,57.66,BkHVQeogmQ salary OZWgw
19/01/2022,62.72,aQylIbaDmZ paycheck zvvYb
25/07/2022,46.99,iqpKgQSfMx salary UEbcJ
19/08/2021,-76.05,HVmoFNAuWk united utilities EEECV
17/04/2021,-77.48,wQRbLBmYEw bowling zOdPt
08/08/2021,-41.69,SLBSLNkvor sainsbury pFXMQ
14/09/2021,-79.9,ZhxfwmZSNB bus UseXd
20/05/2022,-50.35,bbxfiXziFd octopus QfSVk
01/10/2021,-38.83,UBtXUbCFSP aldi BGcyz
21/03/2021,-37.25,GArMjRsmGu british gas veYKQ
27/09/2020,38.49,bCHZGkKxhl salary oXYxp
12/10/2021,-82.85,xVaRvjQTan energy ALoGc
03/01/2021,-81.22,ZdByfMtJPh m&s mgMGV
18/10/2021,-27.3,IrirofMjRS amazon kQYTw
06/08/2021,-40.45,zbIITpwbgj adobe WpTKp
14/12/2020,-95.32,sAuadKxnLb energy xphjH
06/08/2022,-82.63,BRcQMvcfEy aldi yzLxe
25/01/2022,2.09,CIwZUPUlsJ salary MUQRL
11/11/2021,-24.93,DezcRhXsuD john lewis zSDXk
02/05/2022,18.78,mNCAMAyTEo paycheck MSmOZ
23/12/2021,-16.38,fNzNnpdUbR adobe haXOB
23/04/2022,-1.3,WzctVpZHLi energy AwvLt
13/04/2021,-80.38,BhlotXfnWT cinema fotWZ
26/10/2021,-83.0,htaIxbVjUy adobe eEZAP
23/09/2020,-34.8,vCmIrUqnoU m&s pClAa
03/10/2020,-23.56,FZRtZHpEhJ asda EoNbr
15/03/2022,-45.62,uwAkJbQSrq bus UvZps
09/09/2020,-56.35,KATVNBsAqy bus hHwal
04/11/2021,-72.15,OcFLuVpmSm amzn muMJa
09/07/2022,46.69,HlVQbhFOyu birthday gift iZGDY
30/10/2021,37.19,fmfTxKBcvU birthday gift iqfAb
29/10/2020,55.36,oGyHxXwtUY salary NNzno
19/06/2021,-94.64,orqGowLmcz bowling AedVl
01/05/2021,-30.94,zHTSkFSFKA invest CXEnh
02/04/2022,-67.77,aILcdBRekp british gas yFLvx
25/10/2021,-20.84,SBNkGKPSwa greggs ryzmG
31/12/2021,-14.12,HzbCyHFzro asda foGMp
10/08/2021,-35.96,MMcFkMJova tfgm unkUM
24/11/2020,19.08,WHeYLlLgvM salary eROLS
06/02/2021,-73.4,vYbcyqmgaa bowling MJiWN
28/03/2022,44.34,qwvqvYJSbY salary QVzbS
17/09/2021,42.04,gifLaoDmjs paycheck TBOva
19/02/2022,-37.64,BlFZfFTlHz cinema vhrRj
16/05/2022,-76.16,FvsCVomfnC bt NHShk
06/12/2021,-31.35,DRXhkIRRtD marks&spencer QXjZY
02/03/2022,-0.42,PxUelmBJEf m&s IZsMU
25/01/2022,-39.2,oQGYWSdbIQ marks&spencer ZEsCi
13/10/2020,-21.43,YzIvgGbjNC amazon kYVGi
19/04/2022,-80.77,VRBJvuVABl spa XkHLh
05/09/2020,-48.16,YgfgSJLgEW nandos nZBXD
10/05/2021,-58.37,FQIkJnbTWm m&s tJOtA
13/06/2021,27.12,cAxiapmomM salary mCzeg
18/06/2022,-42.07,cXeZQqQmND sainsbury AmHRA
10/09/2021,53.76,vCQXiRoVQQ salary qOrbT
30/08/2020,-7.2,xsmCYHhUCE o2 vNwyJ
23/09/2021,17.85,WtXjyjLvIN paycheck WHzFU
10/05/2022,-84.32,hlPZsmbsKs energy xtYpw
04/10/2020,77.49,IxKYSRblsI paycheck SxAwH
23/01/2021,-12.57,rxvUVigxva octopus RYHtO
18/10/2020,-94.18,AYKpPCnfYR cinema EryLp
16/10/2020,23.16,hLBpMciFUE paycheck qQyXK
25/04/2022,-29.97,mUBrbqdOSV apple QNOTk
10/11/2020,80.44,vphWSnkOXj birthday gift YDamu
06/05/2022,-73.53,yTDBDKpCcd amazon Vqwbx
18/09/2020,14.27,FANKdAXKKD paycheck iQaPW
30/01/2022,-20.91,IjdmbkFNEJ fitness llENY
02/09/2021,14.15,ulCtkbQLLJ birthday gift fSsao
08/01/2022,93.19,VpfNlynEMs birthday gift BeCZd
24/10/2020,-10.86,ZiytNJlreR etoro rGLhw
01/10/2021,45.61,gfvaUVhQBa salary qfpGU
11/06/2022,-41.46,lrcHTTvMDB amzn WAxQn
18/03/2021,-52.31,rzSGFdTTIK nandos MdrAD
31/12/2020,-86.18,fxXdSDnsfW vanguard xgweN
16/09/2020,-20.44,XibHpRnqMh energy xQkHp
05/11/2020,-29.17,kvJxfbXGLm fuel BjOLa
01/05/2022,-77.02,aopgqQsxBX tesco xLjZh
21/08/2022,-47.89,CYawsuHywu apple bcNdl
04/02/2022,-20.01,ATmLPMLkFw cash dEBTi
23/01/2021,-55.25,UlfkoKcepn adobe SOiEw
30/06/2022,32.87,kXfYMDAyVc salary NWsBp
24/11/2020,-43.79,dLPVxoAsfN bus ROsXh
11/06/2021,-35.82,OourqfarZb apple ibXGT
29/10/2020,-16.53,tLZgTvpwri british gas ZdRaj
01/06/2022,-56.33,ssfXHuLNRA asda Ugimy
20/01/2022,-49.53,TyTndNCahj bowling DZGyb
31/12/2020,-3.17,QhWOrteexW spa eHcmD
11/12/2021,47.92,vatJQyFHWA paycheck oDwmZ
04/10/2020,-32.89,fRhgIsYHMO apple dHIXA
05/07/2021,-13.45,BlgvRDbfXC bus WRoqW
21/03/2022,39.11,uAdkByDUSb birthday gift DIiyY
14/12/2021,4.63,NifeVqpjpF paycheck siCeo
27/06/2022,-61.62,aIYzOqpFLe united utilities WZucL
28/11/2021,-65.35,CdmkkHoQRr sainsbury gsepy
09/02/2022,-0.39,afyZfDCGVF gym bIQnH
08/02/2021,43.43,ZGUuNOYMkj salary dlcXY
24/03/2021,-34.73,cEVUQRyYWM bowling IqiLS
03/05/2021,-82.65,orUchrjbVq fuel WNQHg
20/06/2022,-63.39,PAgxlMCMxB asda tvjjc
01/04/2021,-2.28,bXpSNtgQaG john lewis vqGak
09/03/2021,-81.8,bJYJkxhuAS tesco YhstG
12/04/2021,67.63,uAWtNcXIjD birthday gift nReBG
14/09/2020,-0.61,vVtnHFxIns etoro eSgIM
07/12/2021,-16.5,QbbZZVdaXO fuel obMrm
26/11/2021,-63.63,GiUMZFcQnZ apple NmDNC
24/05/2022,2.87,sVyqIPPlBM salary aQEDd
11/04/2021,-19.45,MlSTkQlnmP sainsbury NZwDM
24/06/2021,-79.34,sryOgKWfMT vanguard bnJVu
29/07/2022,-86.8,xBOOPqRMqG spa SaqKe
05/07/2022,-52.99,pqAWLVpoLs bus jhurs
02/05/2022,-56.38,epdcHCPVid tfgm EeyrQ
23/06/2021,-75.97,dvuoSrbuoW tesco RjyJl
23/06/2021,-57.71,HjpTeRwjkz invest sRXLL
25/02/2021,38.8,CqnQKhPXYt paycheck NTkOc
21/12/2020,-7.43,nEnNrYGWdi tesco xzzxn
22/07/2022,-35.19,pIasqgpGPk bt VUWKy
07/01/2021,-7.54,cwgGBhFunp m&s CGjSD
23/10/2020,-82.43,TDqQKtgCeA coop MQhlM
02/10/2020,27.38,FVQcvIaanw salary tYWvE
02/11/2020,23.93,aHLdjFlAai salary bSmCa
22/05/2021,-78.81,DRIaEyCFeT fitness eWqsD
22/06/2021,13.28,ZbgPcrhmZH birthday gift isCRO
16/10/2021,-65.64,baQUGJJZbQ amzn ghCbB
04/03/2021,-78.7,gghBEpDjIJ cash eoctb
29/03/2021,-9.15,WbxnmGEkdZ fitness ozRGG
11/02/2022,-0.63,PVDTRlYlUB amazon nqrHP
18/12/2020,-53.13,RkJIhTHYlt m&s iozQJ
17/02/2022,-75.03,xiyAcawqGE bus nrnEc
24/07/2021,-79.26,KVGtDqHzMC nabu casa wRbQn
10/10/2020,-54.77,hdwAoTNbPJ cinema ciClD
04/02/2022,51.18,UaZtOzjVoz birthday gift OmKnW
23/10/2020,14.23,FRgxjjxMlV birthday gift wKIxS
10/11/2020,-62.96,NjPAusGEqg fitness tqyyq
04/02/2022,25.3,WEsuxTmmwS paycheck umMbQ
27/02/2022,-30.77,zYmpOZHYdF asda jIRIy
09/03/2021,-69.83,TkOnMTjrYv marks&spencer sIPGO
23/01/2022,-29.81,qSXioECyxq john lewis HgvfK
02/11/2021,-38.53,crXLTtphQA british gas hecIR
04/05/2022,-54.45,zuockTlIAW united utilities koJPY
22/08/2021,-78.33,EKzskkLwdf united utilities OJeDN
13/10/2021,-68.06,ioeFRuPfJM coop lbbVg
02/10/2020,-7.56,xPWOFjLHBp nandos sDuSv
27/06/2022,-0.85,GGXNDvtrGA sainsbury RiOZg
27/02/2021,1.38,CKRLgzUgAV salary KkdzA
21/05/2022,-80.53,YittcbNtIw amazon QAdBz
16/12/2020,69.17,iMsSiDpjvA birthday gift XvdYl
23/06/2021,47.57,rkjnThHObQ paycheck gVVfK
18/07/2021,-90.87,hzeHWYAKDM aldi djXCE
20/04/2021,43.2,itLuIeiprN paycheck zFpPo
14/11/2020,80.12,DrFoZQcBWW salary aBmcF
02/02/2021,-48.73,ZdAAILvEZo apple JFqZi
14/07/2022,-62.9,XDEwsolAIL gym utIHB
25/09/2020,45.05,AQbWBNxVWK birthday gift QluSm
21/05/2021,-11.13,FZtsUvVRZQ greggs YYjgi
24/02/2021,-27.42,zppJnXsjMm bus uMojY
10/10/2021,-20.83,QTSFXkUrpE spa nTqur
04/08/2021,-4.98,uhNAGGGCoI fitness qeJUV
19/10/2020,-33.86,hnFUGnHxXo bowling jrQHa
07/02/2022,7.58,HrAQIbBKBv paycheck SEuGE
12/06/2022,25.2,qtYUlmQGPj birthday gift jXWsO
06/02/2021,-36.16,IujAMDsvnp adobe Nqcby
19/11/2020,66.76,EzsUtFrnuH birthday gift wyTOW
30/12/2021,-33.19,dftHhesLPS coop jhgNG
26/06/2022,37.44,GuJEiwDqle birthday gift Cdurd
19/02/2021,-44.9,xOffzeuROF bowling VdbEa
07/04/2022,-82.04,IGImzRPzPH bus vVtLA
02/07/2022,46.07,CtsXbprLKi salary EqqYw
26/01/2021,-80.13,oDUArfQTpV cash nycAH
01/08/2022,-76.6,mgHFpYmkTI vanguard CAszc
08/01/2022,-79.2,xdzROrYqTf bt pTFIe
06/08/2021,-12.63,iRCthNaWkI invest nuJip
07/07/2022,-66.96,wiaXCFcxgT john lewis YTTeE
21/01/2022,-60.22,ykSfFqWtFJ vanguard INjun
22/02/2021,-62.65,zFwjsLUYKI etoro psDuc
25/01/2021,-69.29,YOvFwbTpJU fitness pgHtz
19/09/2020,-83.26,ogxfLHqvDJ sainsbury BnvFj
11/03/2021,-15.87,kARXquybAp invest esvzc
12/09/2020,-15.84,PaYnZPtsBo john lewis mCUzp
26/07/2022,-20.78,CuueXlKUDC fitness LhlZa
21/11/2021,-77.65,MBiDxLUVKi john lewis GAtfB
29/03/2022,39.11,jETtRxaMXq paycheck VFUDz
07/11/2020,26.8,hUmxFhqGCD salary VOyri
17/12/2021,39.42,AHjiZQySwK paycheck uqTGC
10/10/2020,-39.5,eBTuknXLjA octopus JSZnC
09/09/2020,-50.44,zxcWezimTz marks&spencer skeDO
03/05/2021,-2.52,RCWqwIXQEq asda PiuiE
02/07/2022,-86.66,ouVigLkciB bus JStcB
21/10/2020,-79.84,JuaiopUZEj nabu casa WcPbc
30/08/2021,-32.63,asgGilvKEd bowling gxYRk
30/11/2020,-9.69,fqLPlrMBjp energy qaAFR
10/04/2022,-17.86,crdfzxCyrH amzn woAEj
06/03/2022,-35.98,vInHbZHUfQ bowling WHJsC
15/08/2022,-76.71,gTcVtNuxSu apple zBYzo
14/10/2021,-93.9,ARPAoCRuhn coop OflpJ
13/02/2022,57.58,qgnzLKNIJo salary olnjx
24/10/2020,14.74,biMWlBmgHo birthday gift SUucz
01/08/2022,68.76,mhRLdVISXS birthday gift ooxwU
25/01/2021,-13.25,UFoWoQrRXr amazon sbAhT
13/09/2020,32.67,pFjhhAOcAS birthday gift HzmgT
13/06/2022,8.87,rUtJuxxdOu birthday gift fkNBv
18/01/2022,-60.17,naaMaEpqZW asda WGCuE
11/03/2021,-11.86,nOiAaizOoz tfgm NoRUp
01/11/2020,-88.15,WDqfHaswTf tesco EMEoj
10/12/2020,39.59,RBWKTBOyjy birthday gift RWxwI
30/03/2022,-57.55,LpnmmTeTnC etoro STBAw
14/12/2021,-65.31,EPBwvAxmMo cinema YHXkI
21/08/2022,-20.62,VTHSfCGdGs cash cJKjg
13/05/2022,-72.99,sSseRuFSKY apple Gwpwn
29/11/2020,73.97,olykpLDZQr birthday gift HAtMX
26/02/2022,-63.41,STUbtMUxwF energy oQnqR
15/03/2022,-85.44,ghBaOLfCaN amazon xAfyp
21/08/2022,-7.43,CRThcSJsVi o2 WsuPZ
31/10/2020,-56.96,uvKpvjBKxz bus IcNPW
08/09/2021,1.74,pvNJAVKUuQ birthday gift CJXDV
01/11/2021,12.48,cHYxHKdMVM paycheck bUzTE
17/03/2021,-7.44,fqdLrWgXfk cash UgpDG
17/01/2022,-79.74,JywzMMzarb tesco RGuTw
01/06/2022,38.83,CbxHwcwleC salary AyeEn
26/08/2022,-63.5,qWSpWOLcSe john lewis YNWqu
16/12/2021,26.17,jXFHOUWpbj salary hDSep
25/09/2020,-82.02,XCDmBeHDSO octopus SVaet
30/12/2021,-71.3,YFMrbhGhaw marks&spencer LZGxc
29/09/2021,-0.43,CuomMefqDA tfgm kiSMR
07/01/2022,-92.84,ZbpVDBviTG gym FxTVE
26/11/2020,-21.21,EhdxFAOElN fitness SKypB
22/09/2021,24.38,OxFlwTyVFi birthday gift JfbdA
26/11/2021,-0.21,usZFUiImYa bus hzZOA
20/05/2022,9.78,CYgBdQwLKD paycheck ohuWQ
09/04/2022,-63.17,gXWUjQGPpR fuel abrQD
27/02/2021,52.19,JrJZAvPvhe paycheck SxnOE
12/12/2021,-71.18,WiHXESgaVr bowling lOPJq
12/10/2020,28.33,YkLPXigGAy paycheck YBWtj
17/03/2021,-38.07,RhFBRIRoxS vanguard tMoMi
25/09/2020,-61.09,mgeaQigbXT tfgm JVApq
02/04/2022,-60.75,UnnCdKCPDf fuel aJQTg
01/10/2020,-40.0,MTyiONHGbd o2 uIaoL
