date,amount,description
15/11/2021,-47.18,SlufpnvCfi tesco pzxBr
06/04/2022,-13.64,wfsXAUPLMv three eodjU
24/11/2020,-42.93,SpQXdmyJlS nabu casa GYmbe
09/06/2021,33.25,rLixQtzyst salary zUxJc
19/09/2022,-66.6,qebijPtjcM united utilities WChGy
17/06/2021,4.31,JWwbtqYqhd paycheck mlqGO
30/06/2021,10.48,xaoAksLvTl birthday gift dwhqn
17/09/2022,-34.24,NSSplvyrGk asda HQimB
13/01/2022,-42.23,psWLfZBLtb tesco mobile RhAEH
21/01/2021,-65.89,IAaHZPTvxr bus KPrlT
25/07/2021,27.48,conuSXUJVz birthday gift ZTKpd
17/07/2022,-28.96,HyWvLEYzag vanguard StvHq
21/09/2022,33.0,PtfznOPlUF paycheck PKvuw
14/03/2021,75.59,ulKvuibTbg paycheck FaLlE
02/05/2022,-81.49,htTsfoCvXn spa YbHmD
03/05/2021,64.64,eGxKKZkZTA salary MIOIJ
07/01/2022,-31.45,LJLzVWjNcT nabu casa fBjLT
23/03/2021,-12.68,bLqALDDtfb tfgm XZPYs
12/11/2020,-67.45,wFNiecagTN slug & lettuce FmFXF
18/03/2021,52.75,lPYrIacruL paycheck eiXeC
15/04/2022,-42.67,OvRSTYnRrA tfgm GNEoU
02/10/2021,-39.49,FEiLoOrjBd mcdonalds zqJPU
18/10/2020,7.62,KIzPwStHrq birthday gift DUzXh
27/04/2022,11.58,yvLqcNKwIX paycheck jvHyX
03/02/2022,-8.01,xSdOnOJpJC trainline whvBY
19/10/2020,18.44,SlnOArXuHH salary HyzPD
16/12/2021,59.32,jFWWPmGFhh paycheck BSHpb
17/10/2021,-11.52,kPAmwaGCfY fitness ygwZa
29/11/2021,-35.47,kuAHMDXuIl npower VMUCr
24/01/2021,34.94,nUmHofsoyj salary uuCyZ
01/05/2022,5.64,nvtkKikdld salary HsgRy
14/05/2022,20.04,IjNxZSCUOT paycheck zksqO
13/11/2021,1.6,tmdUjyowcn birthday gift mHMfx
14/07/2021,15.65,mrLZJjOqAX salary hLbNf
26/06/2021,13.64,rbaOyTPjJN birthday gift airMj
09/01/2021,75.66,MMOSIyOMvO paycheck IViTa
25/01/2022,55.45,OTSfkQpWaQ paycheck TDsya
22/12/2021,45.22,EgxkAbBEbm paycheck dSQtL
13/10/2020,46.0,PddJMrcdAp birthday gift cAZGe
20/05/2021,-78.64,XkLJntIFme etoro rpZcM
28/07/2022,-20.51,smJHNZrUJe npower zFqEA
05/08/2021,-69.83,dQrzHeFWyl greggs spbWP
16/09/2022,-40.64,eFrlOKYXva british gas bnpRv
19/04/2022,77.82,STiBbFXuSU salary bEguQ
16/09/2021,94.41,fMvFhziLAh paycheck ojqQs
01/05/2021,41.04,DSgVtTIPHK salary RrNDB
25/09/2022,26.83,tcOJvxfUHv paycheck SXJyG
27/07/2021,-38.38,zoDTIFHyjH john lewis vxPsM
13/02/2022,46.18,PolZupGENy birthday gift rXIlE
21/10/2021,-20.28,UqRlzcpdPG vanguard DbjUy
01/01/2021,-2.26,sykAgdjjlD energy ezpcK
26/02/2022,0.34,GNGVSKYCSW birthday gift BfHno
05/09/2021,-0.55,iZWGBNUDtx bus RabVA
05/08/2022,10.76,xrRnlPdXkd birthday gift fRzZe
12/11/2020,-62.59,VUTsszIMZY bowling ZkxNL
19/09/2021,-61.27,klsjnkDRQe slug & lettuce Jrhdj
27/03/2022,18.6,VxyQLDGegQ birthday gift LeXiz
30/01/2022,-0.65,UqaLkMpxFl shell UzPjH
03/09/2022,46.86,TGHeJLZVkg salary OeAbp
03/11/2021,4.48,PsWvjnjhsa salary LPxgF
13/04/2021,30.87,SalBHkaovd paycheck FqCxw
16/12/2021,-5.34,YDPCowetJY eon GoQPT
29/04/2022,27.56,ltjlawxrMm salary eFxKe
01/04/2022,74.59,RlzTfEfRep birthday gift SqQMS
22/12/2020,25.35,sGBQfYqOXG birthday gift XZqOt
21/11/2021,-13.44,mnuLqZZGwu invest nTHQt
10/06/2021,47.56,HCzfEbPhKY paycheck kyizl
07/08/2022,-55.89,zGkYpdkSQD marks&spencer XNcFt
03/10/2022,-48.8,mhEhdaBnIZ o2 ceOWr
30/07/2022,0.36,sPMzoJEFRT birthday gift WRcAf
04/01/2021,-42.6,aBiqjDCtTQ eon rxqgj
06/07/2022,-78.18,RjCCKhiHFd spa cAzwT
27/08/2022,57.09,mnBAElXrbA birthday gift WgDVz
23/04/2022,-84.85,EOZzZgPGGr tesco iDeOm
31/10/2021,68.75,jZNTpTlyxs salary PdHtU
07/03/2021,-46.88,cdLGgzQNGi cinema FxPSw
10/06/2021,-23.1,nPkDasHpgr esso IWtpg
10/06/2021,21.4,qrcgFNnxIj birthday gift LlqGs
15/11/2021,16.83,TabLHBLIzw birthday gift QXeoW
30/03/2022,33.1,LdZFkldMSU salary DEsvk
15/11/2021,-6.42,JAjgzFKDHq asda OIthb
27/04/2021,-22.87,iOBpRenTYp fitness eLbEY
09/02/2021,-35.18,VYQpUVDJNA cash nTiHl
17/11/2021,85.73,wgCfGlGRvh paycheck NvwyG
11/11/2020,69.58,PZwecPHsIi birthday gift ioetG
27/02/2022,29.27,vNMNpSvgTs salary lsOGK
09/01/2022,-35.44,EcCnZYZtti fitness SbiSq
14/12/2021,83.53,pjRjNNXBhS salary LHUYT
07/08/2022,-49.81,LIteHwAoSL edf energy ChxMB
02/04/2022,-40.53,xruhdKWSLz john lewis cpHdr
03/08/2022,26.01,jDUMHRBIMs paycheck eceDb
06/11/2021,31.31,CxKEavwnFq paycheck fHPzh
26/05/2021,-67.17,QOpxhvvHIg fuel WHprG
21/03/2021,23.65,LAVtYEYMPQ paycheck pPewU
18/10/2020,16.41,AHKAtoWeLN paycheck fHwSQ
11/05/2021,-22.89,uWmCGnYXCD apple tLYhx
04/06/2021,-50.67,hIeTkFfTIm sainsbury lOAXO
25/02/2022,-19.62,iNFgGmEHkb amazon gNjQa
23/09/2022,9.93,CvmfjBMdJM salary aGwza
12/07/2022,1.39,RxMZsKOlOP paycheck GxMNF
23/01/2021,-76.33,BPqaYpocpW tfgm aTyIf
13/12/2020,13.77,vvxrhnubes paycheck eoeEb
31/12/2020,12.33,EjJrPSDRKO salary mhjtD
29/10/2020,-42.76,nWRlutaHNN bus dtSMr
07/07/2021,56.26,pLtqEuOlMe salary mgISt
11/09/2022,-6.21,yVKevBgGtG trainline SuvdE
11/05/2022,-9.7,ninCBJnjKA john lewis LjjVr
09/03/2021,-48.39,PVdawfXxAE tesco LFLlC
31/10/2020,49.49,uCGIdEuHJm paycheck MjFPv
09/03/2022,-21.27,XFPXLyJYsc apple rMOFX
26/11/2020,79.9,oqAuCFvMeF salary cItNI
