date,amount,description
20/05/2021,-70.0,smixdNxfPB greggs wOnee
23/07/2022,-71.78,icRlGuYMwk energy OcJek
04/03/2021,-19.62,zzLmIAVpoQ o2 ZkdGL
12/11/2020,-48.61,cQcxvdJPle invest voqJh
03/08/2021,48.78,VFjxnYVRHy paycheck SiQud
26/07/2022,40.2,MipudjMyRw paycheck RFCBs
28/03/2022,-48.37,COgIguuptT greggs CBKXE
04/02/2021,-70.73,zTQDCTrJxF greggs YlaSu
24/06/2022,13.07,pJOuvxFEgk paycheck VEgtC
13/02/2022,3.63,dZqTVKGWoE birthday gift XyqZF
08/04/2021,-34.62,pVSeRlYtUS amazon AXaWY
26/12/2021,-78.03,HhOPsQWkcY nandos inUsl
06/06/2021,60.37,owlJbcsCHi salary KRKuj
18/12/2020,-34.89,ARZbNqcGEk octopus nRths
22/05/2022,39.71,eAiCVkeYNO salary ZpuKy
08/01/2022,-22.78,vqjrrUQzAI united utilities BxOMR
02/10/2021,-30.9,OtQbBuueGQ fitness qIsqb
17/07/2021,48.27,mHZbgDbnTT salary wGGCE
06/08/2021,-52.34,vPQjFmMMIA octopus lrGly
11/10/2020,-3.15,YmfSHMEPsA apple SwsTJ
22/01/2021,-68.03,RLKGDKjabz octopus xFWOj
13/10/2021,-74.02,ZmxLKzqWAN amazon YjjGe
05/06/2021,-74.46,pnkbarAMbJ greggs zwGeD
22/01/2022,-2.93,RhOinfQygX aldi DeGTn
19/02/2021,41.49,nIdAMaTfVH paycheck hmAFf
26/06/2021,-77.49,fqqXWarWtr nandos YcOwc
11/05/2022,-58.47,IuyywRcFwR british gas SLgWT
27/05/2022,1.92,VbheMUDKSL salary EfGGr
04/07/2022,34.66,vdyVDPkaEm birthday gift ZpQIW
11/05/2021,37.93,GQNwqbBKlq salary xDKjm
10/05/2021,1.46,idQikZfThK paycheck zXCnI
24/03/2021,-79.65,PcpGNNDHiI sainsbury JRzsJ
18/08/2022,20.32,fxYqEHQehe paycheck wVPvy
03/04/2021,-50.12,IxgCZkuYVl m&s YyCfu
24/08/2022,-59.26,zaJXizKftL sainsbury FTmke
01/05/2022,44.52,SISXCyFvSu paycheck btzSP
03/08/2022,-83.25,liQDVhcUAM m&s fcRUC
05/01/2021,-10.76,SDcGgmIxHk asda dVrEE
09/05/2022,50.54,DJvAciocHr salary ovcgK
20/06/2022,-89.48,IxjfRLlobJ o2 UojqT
04/12/2020,-3.67,eZzwJwpqbn amazon IVqld
04/07/2021,-12.86,lPJryXXXSE tfgm eJYgR
19/07/2022,-86.65,NuFjYrLxhO sainsbury tETyt
21/08/2021,-61.43,whBuPcpSFY amzn MnQfn
23/04/2021,-23.87,yNYqWqvqBD metrolink QTrjH
24/11/2020,9.64,guDCtIsrxR paycheck MHysQ
22/01/2021,-25.46,lqKbKODjEG apple JOIrH
24/01/2021,-60.75,JgnGQktMDG adobe KBCkV
02/02/2022,61.54,RGWvbDBqiD salary NpFay
19/04/2021,33.01,wUdYaUNpTG salary zFfLh
15/09/2020,15.5,bccyojOcNX salary jYlqF
26/06/2021,-41.54,PvrZCNKQJa bowling EKTwd
24/02/2022,59.96,UGTxuPqehd birthday gift wGBlM
23/02/2022,-25.65,ESeZpsCLOQ asda EtqTQ
27/11/2020,-46.68,pLDVAjibXt sainsbury eiOGg
20/09/2021,72.37,FwvPicQGEm paycheck oAKrr
11/09/2020,-81.89,sfnmRGvYul marks&spencer kIVcr
04/09/2020,-0.57,pZtujuUUxW bowling ozYlg
28/02/2021,-90.96,ckazERYODQ nandos WRNBy
04/06/2022,-59.65,cjQejCZVkh nabu casa hookC
21/03/2021,-67.21,hBbNTheLzm metrolink uXOpo
23/01/2021,-3.78,dEWJXpaJEi sainsbury hQmgd
29/07/2021,63.06,IvaqWsKVdX paycheck vRcjD
27/03/2022,-70.72,WpaDvrAgav bt FzftD
23/09/2021,18.09,ubocVjJqJV birthday gift ZotaT
07/02/2021,-41.55,yqaMTlwsmQ amzn tlXRl
15/06/2022,-7.8,wAlRwAIswg fitness jvCIU
04/11/2020,39.13,BkVFgRbcTc paycheck OeVBg
04/02/2021,-86.19,vyovCtOLpz cash AAlZs
15/01/2022,76.53,DTwIUhTcsS salary cSHRV
12/12/2020,61.99,JdkRbkuuSU paycheck ZlMtA
04/05/2021,-22.75,TLSZrmPxSe apple sYmlk
01/09/2022,-7.11,lFLQgHjmUD fuel tGDSn
18/06/2021,-6.29,JQLtXMLtHt cinema oTUnj
04/04/2021,-57.08,HvxpvFUVrH metrolink UTkBE
07/04/2022,-67.47,JLCHCELhEs invest Eenvt
10/08/2021,-73.88,FjxcIxcIuN british gas iiJzr
17/10/2020,-64.08,pcMmotFqNv tfgm NTImG
04/02/2022,-85.25,cqfPpiuvZy nandos DJdKm
30/01/2022,36.1,DPxOlUVyNc birthday gift cSqXH
21/07/2021,-35.72,tRKznzIPUU fuel OKKOR
26/10/2021,21.57,sOKfsCWMwp salary uzsWR
18/02/2021,-82.13,gwswrOrSfj bt jzsCq
24/06/2022,-86.02,zhWwAqAsSh vanguard leWaG
08/01/2021,18.07,himQLVARDI salary iTYbU
25/06/2021,-22.04,dxepxogHKG energy yMUoI
06/08/2021,-8.8,GGpsCLkzlg asda XmsMv
21/08/2021,-81.79,KDRgVTkVdK aldi pdgBs
12/01/2021,-57.7,PsxtyDjKST bowling sEQqR
19/03/2022,-40.27,gQdgvDVkVz bt Vlcfw
24/11/2020,37.06,xOxIoDLpTy birthday gift uPsvz
28/10/2020,43.09,TCfJjZEWYa salary KivqC
08/11/2020,-34.01,jPEhJywyjQ etoro XuUtM
08/02/2022,-64.39,lcXthcLfPs gym gBpGJ
24/09/2021,-21.38,JANsAxdQCD marks&spencer fVIYn
29/10/2021,-45.11,iSWUrRjQTy etoro jikYn
23/11/2020,-73.29,GFtgmIbjZm john lewis jSQGc
23/05/2021,64.78,eQkVdxqzSE salary MunuY
03/09/2020,-16.4,BvXeFXtjDv vanguard PTPEZ
12/09/2021,-20.84,RSuJWxHKAq united utilities aQchT
13/05/2021,-83.9,WELCXwzYoT coop AOdEc
05/04/2021,-83.97,YWfqPVdsAv asda isDCw
27/09/2020,22.65,hCZZNfrfwh paycheck DpDCY
09/07/2022,-55.2,ezbOKIswbg cash iFDAJ
07/11/2021,-42.79,siQcrPAZKV cash fAVRl
31/08/2022,-28.87,LfPmbJVBpM nabu casa GfxjJ
15/01/2021,-5.0,giuEGggTKO john lewis udRCq
27/11/2021,-66.73,nDnfbwvvkx sainsbury rAjKX
11/03/2021,-12.29,ToVPhDamnG energy cQzhl
18/11/2021,29.9,glwTgVXSjj paycheck dfauZ
19/07/2021,63.16,tHXUXqzDnO birthday gift uHpDS
08/03/2021,12.97,wzwDaiYeWv paycheck xOddn
20/11/2020,-74.14,DzyEBvgPFm cash rBqlS
11/01/2022,-69.11,PzAKegJfFQ bus Ujmqs
02/06/2021,-32.51,FLcfEJIDYB sainsbury obaxy
22/06/2022,-29.12,wTrEhLSQKp adobe TLoKZ
10/08/2022,54.04,ToFMvHxDWK birthday gift aNSEk
14/03/2022,45.36,uXbYFSLHCd paycheck vxPJc
25/10/2020,61.69,cHtzNSTJxn birthday gift MDTxv
06/11/2020,-59.02,mEImGjCVPA bt jeIrJ
21/04/2021,-6.83,aLUSOhiJPF octopus lqhyS
30/03/2021,47.12,LmNbgPSDgM paycheck lbyTj
28/06/2022,-41.68,naBxzeubJr tesco sHuUc
23/11/2020,-22.99,ZUuXdhxVvf etoro JjWKH
14/02/2022,-56.73,xNcJNoPUlZ amazon LbNKh
23/12/2021,-59.02,afkGTFsnXE m&s uvqQW
27/11/2021,-64.17,ihQvGwkpTi coop kZiXS
26/12/2020,-76.83,dVuzZholxu marks&spencer YTsAJ
25/03/2022,28.54,oCiKpXrHKx salary MgAbK
06/08/2021,-16.74,ZlXfIjZPLQ fitness poIWx
25/01/2022,-63.01,cgKogxknHF british gas ugnQs
11/09/2021,13.22,icipafnoPo salary dRKuE
21/07/2022,-29.84,GhRcEfCOIn etoro rWdvB
14/11/2021,-39.6,nXvZaMTmwB energy ppPQZ
11/08/2021,-59.64,aiQbbogXVG john lewis ldRoH
12/12/2021,-45.29,uqIGgSfBHw sainsbury ewRRD
06/05/2022,-76.15,gZxbuqrObG fitness jeQPz
27/04/2021,-10.26,nnKaRAYMor united utilities ockEI
27/05/2021,-45.74,cEqEjNVjFQ sainsbury iHwBy
05/03/2022,-89.27,bhutCGtZnY asda mPgsu
11/10/2020,-0.82,HJkSVKMbuh sainsbury uJyGn
13/11/2021,4.42,eqkuLTljlT paycheck QPdLg
10/12/2020,-83.56,zbUhwdsDlI metrolink CSiaH
12/07/2022,-75.61,UVwOIlYnmh etoro fCEGM
12/12/2021,-82.14,eVVspQmVdP amzn gSyYm
25/11/2021,-28.17,YLbGLUlcak nabu casa hRQCi
09/02/2021,-76.39,kEYZFiVBKf invest jWczF
30/05/2021,-52.57,ZAWfzFVjAs etoro bQqYO
26/07/2022,-64.53,kOoTtcVFxh metrolink LrXnM
27/02/2022,-3.23,rdeYUWYkeV adobe YuhlH
09/04/2021,-6.15,MLWpKgHRYY amzn NcIuq
05/03/2022,-89.11,hHqzaMlyKl spa avMUG
07/01/2022,-56.06,XmWOLBObki octopus wjiUU
07/04/2022,-62.13,BjuIwyDaAH aldi lsbtv
08/10/2021,-63.67,MQWoToZbad vanguard kKGqw
09/10/2021,51.35,bHjKFyvLSl birthday gift FEMzv
16/04/2022,74.3,UPshWZsfSV birthday gift CpjYI
02/09/2021,-81.6,IvtUliDrjF energy nyOot
29/10/2021,-68.67,jgBZaciDBR m&s HLpPF
31/07/2022,47.0,ohvcznltnQ paycheck lzXKf
21/06/2021,-63.83,vdiNSdjbMm british gas VwOah
23/12/2021,-20.37,PFeBqnWoUp aldi RiqWt
24/03/2021,-46.48,YvZRcErUSF o2 EKWyc
27/12/2021,-59.24,blqGJTZfYv cash qDamK
19/07/2022,27.32,vSkrXYdgnn salary rEphJ
30/01/2021,1.22,uHFIbURUUo salary oANqz
02/05/2022,-45.42,LVokhlNCji greggs ruuSx
07/02/2021,-81.9,OyCsFRxoGy asda UkBSZ
05/05/2022,6.68,xpPLhzcTNy paycheck VgPHJ
25/12/2021,-76.11,PuuZtXKXYg cinema pRFOV
17/11/2021,39.46,kfOWKHhbyp birthday gift KMFZs
28/12/2020,-58.73,OhBAiyoQdQ nabu casa WLETJ
09/05/2021,32.97,IOWHYKvgDc paycheck BrFsq
13/08/2022,88.03,vXcNREYVXx salary yRCxJ
12/09/2020,52.49,RBxTUQfHtS salary JhIHS
23/02/2021,90.21,lbeDlFkDaU birthday gift sifjF
21/06/2021,-35.6,txBgJWPqKM invest siIbY
26/06/2021,-49.9,VVDoVUsZdX bowling QjLid
23/04/2021,-8.91,EIcEljUcev sainsbury vlXRy
14/11/2020,54.49,JvIzxBElxA salary vNhnE
21/09/2020,55.76,LTBsiRjscZ birthday gift AqosP
12/09/2020,-31.38,luGRgOYUEA cinema lndUk
03/08/2021,-16.97,rkTolSTbwM greggs DetGd
25/12/2021,8.72,gwwvgABKPV birthday gift cFtyD
14/03/2022,-40.32,JyYgSgkMug adobe wPCSs
30/07/2021,9.93,eDhIOTURMS paycheck pudqv
14/12/2020,-56.04,NXIfIxKeAu bus jAFWg
25/02/2022,-93.62,mcsQyUXzfP o2 Xztal
17/08/2022,-48.42,XQSsAysapL tesco mWshN
02/06/2022,-47.03,TzpiBuyyTa bowling TrGqM
13/08/2021,-36.52,XlIdVhpDcK united utilities LdxPN
20/04/2021,30.94,EAlSMrhhrs birthday gift YxSxB
28/12/2021,-77.63,xVEqQWJpCO fuel TWnmu
23/04/2022,-62.95,OimKaRyIks etoro LkWJk
15/02/2021,-75.56,VaafDLvxqm cash THmvn
20/12/2021,-73.57,NHZxALQCvA greggs jwtfv
23/06/2022,-7.23,SigzYgxlGI apple emMJv
16/11/2020,-44.6,nuTHiDocxU cinema uNLjv
09/02/2022,-23.92,ziccjJIkxC o2 orZoC
05/10/2021,-58.1,kBFdDArBUp british gas ozKUo
14/01/2022,-91.04,nAbDlrkAEn coop YJehj
05/09/2020,27.14,nMgKHQoUdl birthday gift eiitd
09/09/2021,-68.11,HhhWVGvfSa tfgm VOCZH
23/06/2022,-71.57,OgUSfagyFZ tfgm SZUxQ
05/12/2020,-56.99,baeOvjUoMQ gym IPdsr
08/04/2022,-72.29,LhOzjFgxKn united utilities HmRDJ
04/02/2022,-35.39,adAphQCBQT marks&spencer fzjyo
07/07/2022,-71.52,zsKYjNzGZR amzn RxmVw
13/10/2021,26.07,UYrqvrvaKT birthday gift hcvCJ
11/06/2022,-45.51,XhmXIhXSqV nandos BkUUW
20/12/2020,22.62,WvVVnPepPM paycheck SxflM
24/12/2020,-18.13,gCjhRjTrjC o2 hHSUh
06/07/2021,20.58,ZFyIKpZthT paycheck DWLUR
17/10/2021,22.98,hKscDEetGg salary FoVXa
15/11/2021,-31.13,zEvzhPXeFy m&s qJhHL
02/06/2021,-25.77,YHfYtSAAQL fuel YFvzB
03/07/2022,-53.88,MKWVPVBCWw amzn eFnbr
03/01/2021,-68.09,iDKfVjBpLa asda FoCXy
13/01/2021,-17.66,NiDZqsJOvA bus KNhhJ
26/12/2021,59.79,CNqIMldUGO paycheck rTIVz
04/05/2022,-16.77,YKqORgfNhf united utilities GzMRm
07/10/2020,-10.77,ngSKGjUpYA greggs AYCiT
30/12/2021,0.08,DCBbdsbTuL birthday gift ZPdpf
25/04/2022,-55.92,jHtcPHnJxz octopus tkgFw
02/06/2022,-49.74,IwJyogoQAX apple pVEdd
29/01/2022,-63.68,ozaWiGDmDT nandos ddFuz
19/04/2021,-52.7,lJkllgsxBn marks&spencer CFZec
28/01/2022,12.72,uqIDuwTtdR birthday gift TboUu
23/09/2020,7.15,SDzBiwVfir birthday gift qLsGz
20/11/2021,-25.89,mStnJlOGIJ nandos XDeUZ
28/03/2021,-10.14,EdKRKPDQYF bus KnbCU
03/01/2021,-95.37,wslKtxDLzM asda aptCY
26/02/2021,9.68,hetJLvNDgN salary wWclS
28/07/2022,-73.74,MxhLfBKecH energy HsfLg
20/10/2020,54.6,DvXnKqYMSG paycheck LHgtp
14/04/2022,-14.53,CaLbpgFaHZ greggs wyjKg
15/09/2020,86.06,DVopGnpMtE salary nxDvq
18/06/2022,-1.56,nifUAPhksu etoro fOAPN
11/12/2021,-90.9,tSqanEAwTI octopus LDWON
09/04/2021,33.64,vLimpWUBun salary QkGkO
11/09/2020,-7.95,QdfbWVNkjq bt yDGIU
05/03/2021,-41.36,onSfZPiVXI marks&spencer Lsmrr
11/07/2021,-63.29,pIDicpqUBD o2 pzruD
15/01/2022,-53.5,mlZESinvYx gym cylsS
23/07/2022,-46.51,BCyjrTbAFW asda GzDQr
26/12/2021,-49.06,QxbuJtTMoQ spa AcFZh
27/10/2021,-19.82,dyXBwYCnQN coop QtmsO
28/05/2021,-53.88,ACuBRufnOv vanguard fiLNK
30/06/2021,-46.87,EmBOATZOEX spa TmFgX
02/10/2020,-77.63,ifRGGDkuAB energy xCJIm
31/10/2020,-54.36,bdefprXuHQ invest swJvj
11/05/2022,-3.46,FuWNjzzuPC british gas iKUgB
29/12/2021,31.87,dZrqtlwyfm salary gJrdQ
01/05/2022,-66.63,pwvPrfigEr marks&spencer jGUOZ
19/11/2020,23.93,UJrEvjeVkq birthday gift XQlje
20/01/2021,-40.11,TjgzzToCSN coop QEcDM
23/11/2021,59.12,gdyApCaiOW paycheck FpPMn
23/11/2021,-5.17,zuRXvvKAbL m&s iKzst
17/11/2021,-11.12,xNxmUWqejX bt GlJMp
01/11/2021,-68.65,sYJbdowdaJ o2 cAFRn
01/12/2021,-58.25,bjuraBdJaE coop zSdcX
25/07/2021,30.54,qeMCySuYMA paycheck ZKJLn
26/08/2021,-11.05,KEAFAZGrTI metrolink lYHJH
28/01/2021,76.76,HsCqCdhbEg salary mFsuh
06/08/2021,21.54,JWSuIZeEHL birthday gift aGwRe
21/05/2022,-79.74,MaTyGhviUR octopus ZTETn
28/08/2021,-77.13,mGFOvCkwKP asda BcoBi
07/01/2021,-5.14,LdfyAqhlde tfgm fResR
23/06/2022,31.0,KcvRRyYPAk salary DBtwg
05/05/2022,-67.45,tZiImsYJDz cash bZUhA
10/02/2022,-62.84,nMzvAAYJaJ marks&spencer pBfBc
09/01/2021,-15.71,rWqvevUwdq tfgm ZSgAj
16/04/2021,-74.2,HRkeyNYOyF energy cwprj
10/11/2020,-17.59,BMhouovIMU bus fsRrZ
19/02/2022,-65.88,efEotsIhJf vanguard xahRw
16/06/2022,53.23,winjwbnzoC salary emKwR
01/03/2022,-19.85,DCQqFYTHWC gym MctCH
29/12/2021,-52.91,UViAhGpdWM marks&spencer TxBpd
09/11/2020,-81.83,GtwkoZHPsk fitness Srloh
11/05/2022,-62.29,tEVohIynOv british gas GVYGR
25/08/2022,7.03,sGoFPaXIlj paycheck EfETv
07/08/2021,59.81,dcuKcTfrbH birthday gift hmLdh
06/07/2021,-16.26,sIepvnEhTE coop ZQtfB
07/02/2021,8.54,mFQFJtztBW birthday gift fQbmO
29/03/2021,-7.76,xfgvZMrhIm tesco xDwSj
12/03/2021,-80.81,ooLBMwPeJo marks&spencer jjiaH
19/07/2022,-50.55,hbruIUjruE octopus Yetmd
26/01/2021,-26.37,EfqVhLrxDm aldi aNgAZ
07/01/2021,-13.0,iPXlnbhuZj gym oOpDi
09/02/2021,-4.04,pNLuwYAZkz invest TuZzO
10/12/2020,-11.24,DWJfRLNrvb asda siKZd
31/08/2021,-58.39,BNGEAOOuto fuel mMMyy
31/01/2022,-44.18,todalOjGKN british gas NeJxt
10/12/2021,-0.17,iDVkhQmgVd greggs hKVkU
09/07/2022,-65.28,ZERLGGfbby aldi EdnQo
07/05/2021,-27.34,SkTNmiSyCk cash Anyld
21/12/2020,-14.75,rjdxfrwVRw amazon TObFn
13/08/2022,-71.04,bXpiPqyEyo tesco miuDV
30/11/2021,-56.86,RnGrCHgbJR coop TsQwD
08/01/2022,-46.46,EbyufOxwYz bt LMfzq
07/09/2020,18.1,BixOMCWXFh salary YGwyf
01/09/2022,-64.8,ZsHcyBZBnA o2 kKDba
18/08/2022,-81.73,jiTJaoybPC o2 SrNuY
28/07/2022,-45.16,xXjVhqoOfC metrolink nOgmC
14/04/2021,48.71,VPmzsXBBIR salary Fjbpd
02/09/2021,-53.73,tdIkvfTbDH gym GoutR
09/03/2021,-22.57,gqfoVGlWmk greggs rOrbS
04/08/2022,-11.48,iLNxpDgLbN tesco GLGKT
16/07/2021,-41.49,OEAvOqizus metrolink jUIsZ
09/01/2022,25.93,RBGDKCnZpl birthday gift wdAPZ
10/10/2021,-68.38,QOCuxnwIOx coop RTrdE
02/09/2022,49.89,lLtAAbMMdn birthday gift qntPz
16/07/2022,-71.25,UOYFykdeSL fitness proha
13/08/2022,-1.62,BVHAekymFb bowling ASaha
24/01/2022,40.44,UMFnioodDM salary Edhvy
22/12/2020,-54.89,GRDJjlMipl aldi KWPWK
25/01/2021,11.5,QGODoEYrqR birthday gift ACHdK
04/07/2022,4.02,eFXRPashAQ birthday gift OvYFB
10/09/2020,-2.69,FkYAgdZDcI nabu casa CdwCq
11/03/2021,-47.32,rTJnKKXiCV amazon RMmwF
07/10/2021,31.91,XTZpCcSLNX paycheck fTsPq
10/11/2021,-84.15,UNAxxHVnJX gym kCKPE
07/01/2021,-1.25,oTIhqIriDN amzn hYmoF
25/09/2020,-56.14,dnuLtMuZCF asda wkSDE
28/08/2022,-73.36,XJqUjmpDOl vanguard XWQZV
05/07/2021,-61.95,kSrLEhAuiH nabu casa TwPlH
20/11/2020,16.78,PKqhMxmLjW birthday gift ZvfNu
26/05/2022,-16.12,PgZIBvjfkI etoro zrEWF
28/03/2021,-76.98,jdXPgxcnOD apple QADHy
28/08/2022,-75.46,aLQBZSiCzT asda SUJkf
11/05/2021,-51.59,ANWrXjjrPx united utilities tGrHR
18/01/2022,43.49,TMnMqiXalz salary CJDii
17/10/2020,8.51,SndXTFpZXh salary EJvfL
27/12/2021,8.69,uicsVzQJSq salary UyHoA
22/02/2021,17.34,qIEtBQnOTE paycheck HbWwR
05/06/2022,-59.56,MPdCVUFGzT octopus JuPkG
17/07/2022,-51.5,WBWrjFhEeo asda giSZg
21/02/2021,6.58,mLIDhkhwWI birthday gift WJAFt
20/03/2022,-50.48,LvwbAqXtgd etoro SvyfO
26/11/2020,40.35,nbXwDFsCOY salary eyaaX
20/04/2022,59.1,DqWbqhdzEc paycheck tDTHb
17/12/2020,-56.84,GQMdeJlSXV amzn GXutr
03/04/2022,33.88,hIcrejWeaD salary PyVcv
29/01/2022,-81.44,cLlVpKxogx metrolink ZvrZH
04/12/2021,31.93,XEMQHjeFcy paycheck hsaDE
28/04/2021,-71.56,BFTrgGpryh o2 xCNDk
02/07/2022,52.89,OsuHgqBFQW paycheck wrfXI
18/01/2022,29.17,bdfZshimbl paycheck DuVff
23/03/2021,-82.17,tTdaUGMNGr greggs bzaSg
29/12/2020,-38.46,lOCOmfNZZV tfgm MkmZE
01/06/2021,82.41,aYMismeFhV salary pUYCc
20/02/2022,63.16,ViDOntyNmb birthday gift FPAlc
30/08/2021,-10.8,wuXmqwrSQj amazon jZSIT
06/11/2021,-20.93,dvdzaLoACY united utilities ntlVL
05/02/2022,-23.27,kmcfeSgWQC octopus qGUqp
25/05/2022,-3.99,HnKdkYasTP bt VKlmE
27/12/2020,-63.97,ihsWLGtHNq bt qnvDa
14/07/2022,59.85,YWdDoONQDx birthday gift rdvWw
06/04/2022,-87.56,pchUsMSLtC energy OIlYH
27/03/2022,-60.4,BXXlupEPoC m&s flSzy
05/06/2021,60.17,WvVlNbfSDJ paycheck jzeSN
06/03/2021,-30.47,QSpDaQkaCy bt HDfic
11/07/2021,-29.3,GLMjMYVSMH etoro CdPSq
24/02/2022,49.57,zzPjGmfaRs salary ubWFa
14/02/2021,-82.87,vZrcNDYAAs coop kRCXQ
08/12/2020,-29.62,MKOzolNXHB tfgm CoauD
16/05/2022,4.43,uonyHewhoR birthday gift nHUIc
17/05/2022,-59.83,xmCWGjyFrk nandos bjhne
28/06/2021,-44.78,zzdwLJTfKt amazon OmUUq
04/08/2021,78.26,RiZKNoMQyd paycheck moRKH
28/10/2020,-67.55,eDgdeLhZNV bt UMPHh
23/04/2021,-2.55,CPHJqhkXhw nabu casa IGLpd
26/01/2021,83.12,BMsAImOkLR birthday gift SgVTm
14/08/2022,-20.33,yHSxEDNELw coop XHrOd
09/08/2022,-42.61,wOQFUQQeNj octopus PtVKc
24/03/2021,-69.27,NLacpExItt adobe pejih
20/05/2021,18.15,bPiUdQJuLP paycheck nWjLz
14/06/2021,-93.45,EWeoErXZlV greggs BWkVE
23/10/2020,8.87,JaOTQkQYaG salary acFVx
12/09/2020,-57.58,qezOuPFKJU invest SRWDm
09/06/2022,-63.55,oJnpJCWupE bowling KHQgC
07/02/2021,-22.18,fZqGGFhSRJ metrolink dwYAX
08/09/2020,-50.36,rpyThCJbel cinema ocUgP
05/09/2021,-42.27,lsaLKGXJWr bus ymvEv
26/02/2022,-54.33,ZvXCkJlCkp british gas nZXdn
10/10/2020,50.49,TZZaMcBxJY salary mGInE
16/12/2021,-33.41,sZOeIRrDtM apple pMVlw
04/10/2020,-85.96,nEcuZpHxeq fuel eUxgC
18/11/2021,-69.51,kAmqKmPKwW metrolink SDOjM
07/04/2021,-14.5,rRWdzTRAhf energy uSsod
31/07/2022,-75.61,BOhvrkJhEX vanguard mYDpy
29/10/2020,-92.16,NynwJtGMKo invest CKWBd
31/10/2020,-40.3,DyvgIStUgV adobe NuQov
15/11/2020,-49.82,epUKdyWUFd adobe hNEeg
25/08/2022,-28.68,UskXUFmFFz fitness ONvmj
25/12/2020,-10.43,rntsHtGTTj tfgm QvWdq
29/03/2021,-76.82,QeTzAFXsGN sainsbury fjZQY
04/03/2021,-56.1,tGkqxiklmx asda yXZlS
13/10/2020,34.87,XlTMoJDhEn paycheck nusdM
17/10/2021,-21.54,LgOOwqxPPU spa VChfS
02/12/2021,28.18,EwQxOEjgvc salary gSAtC
16/08/2021,-51.21,RFgubUvYDi asda ZpmXR
21/06/2021,-15.87,WVBAZlDJvV united utilities odVsz
20/05/2021,-47.93,IrHDKbSfxl tesco QlCaD
01/10/2020,-62.31,CGtExcrycm sainsbury JvgRo
30/08/2021,-80.18,TwCVKsOmGn john lewis dfirU
14/06/2021,-76.07,eUpPPOAFBo coop TGAIH
31/03/2021,-30.71,lLEkCsXNUK fitness WlnmR
19/03/2022,-53.2,mILWLgIeYI gym jpWRc
23/07/2021,-34.18,HJqOtOclFZ nabu casa JCqrt
30/03/2022,-74.13,TIqhdjcWLP bus rQGNs
11/06/2021,-53.58,OPiVQYNLAW gym QcsVB
09/10/2020,-38.5,NqLWxyVkUG coop UuiYU
19/05/2021,-43.08,zIJrsoooMH cash NQMtE
30/04/2021,-37.69,XLyhgkEWvI metrolink mLPki
18/05/2022,12.2,CkQruAaltm paycheck YvzdS
13/02/2022,60.64,tpDXIZOTUO salary SuppJ
01/07/2022,-32.36,wDmrSeyPFn cash GNiJx
14/08/2021,1.74,QxCoQxAXCG salary fsLKv
26/05/2022,-21.5,CCVMzuZAGL apple TvGuI
29/08/2021,27.21,GtEeTaSMsg paycheck fYFyq
10/07/2022,-77.83,RzKtQTGgnJ asda ThfwV
15/10/2020,-35.1,cRtrjdoaYK amzn XaCfw
14/03/2022,1.67,cBaEsgAkwM birthday gift ytzuP
11/12/2020,-35.07,vHHYCgMYQF asda AtYNC
22/11/2020,8.39,vZdtkJCtHe salary vmLGk
21/02/2022,23.87,yffxRUOSZY birthday gift XYaij
21/02/2022,4.04,RnwFNbfwKl birthday gift cHTWG
25/03/2021,-30.22,qHOOmImPRn amzn OEqqb
16/04/2021,-64.37,KUXLcQaHNO vanguard jUWuu
27/06/2022,-46.7,UCNFAPyYqq greggs KbKmJ
30/10/2021,-86.83,mmyFCsjtLG energy DYumE
03/12/2020,-81.33,hgMkMDquzR fuel ygAGN
14/01/2022,-49.88,AHGUTyEWLE amzn WQMHh
03/05/2022,8.45,lUGpHCVyFx birthday gift LSyZc
03/10/2021,37.28,njMWIFDpoc salary ZKTlj
10/02/2021,-84.43,zkhGrgtLfd tfgm oqYbn
28/08/2022,16.21,xUFlGkWkcM paycheck VRfxu
15/09/2021,64.87,vgjqefYNQv paycheck YmwrD
21/06/2022,-73.82,YZinZDxhkh octopus UKpuP
21/10/2021,42.95,snexxKqDCG paycheck Zeouu
19/06/2022,-44.19,maTuSzaJMh octopus kHykM
13/11/2020,26.12,bQYqyFCvsa salary WPitj
08/09/2021,32.21,LlXkASfwEL birthday gift sZhsU
15/08/2021,-19.76,FMwNoDeDdQ invest mcuOY
18/05/2021,-5.52,dFurMHuSWu bowling jYuZy
10/09/2020,-72.45,KWxIjhxQbi energy Fpzon
23/04/2022,-49.44,JGVYoolpze energy Mjlxy
03/02/2021,10.49,dWaQihfWjP paycheck Bdpxg
14/07/2021,-29.14,qSXktBIZFY amzn SXsOo
07/06/2021,-34.52,mwQKOQRSMi aldi hOzcW
15/08/2022,72.16,pZXJfGDaXx salary SCdIl
15/04/2022,-37.88,vzbWXGZJYc tfgm hRMFS
29/11/2020,-12.82,iYOzepvNEz cinema xoYsp
13/09/2021,-32.0,IoMnQoyfaX tesco PFniv
26/09/2021,-33.1,IDxCrPbeQv gym LFiXY
13/01/2022,-59.65,EMbyUFoIUs adobe VfrOO
02/01/2021,-72.24,QScnezeCcT bowling YISoL
21/11/2020,-12.53,ViMdoUxpUN vanguard FugCO
06/03/2021,-78.72,wMmQdNZiXS cinema jrPIb
03/04/2021,-75.24,ZAkRIjeXCM tesco VWJFs
